Feature,DirectionalMean_across_runs
feature_834,0.0017364182628853814
feature_552,0.0017318115305975114
feature_768,-0.0017317864813022783
feature_742,0.001725667766757705
feature_340,0.0017166549156615806
feature_776,0.0017026615918062308
feature_581,-0.0016893925508544914
feature_262,-0.001685466868867451
feature_559,-0.001683816215974995
feature_748,-0.001676438386761419
feature_553,-0.0016744717756572807
feature_37,-0.001673968146367264
feature_867,0.001659607420918166
feature_943,-0.0016439320940338288
feature_58,-0.0016355784507685385
feature_473,0.0016281381212586393
feature_316,0.001619840191070645
feature_248,-0.0016063399238259244
feature_759,0.0016017165739588464
feature_628,0.0015970475327580249
feature_296,0.0015832832958291361
feature_41,-0.0015796300544967923
feature_646,0.0015746800519837463
feature_139,-0.0015605815538190407
feature_566,-0.001557529822607524
feature_292,-0.001550593309861091
feature_91,-0.001548654950270499
feature_1013,0.0015477276948006051
feature_273,-0.0015418704167743068
feature_466,0.0015353233373558994
feature_119,-0.0015305868927470597
feature_204,-0.0015267352774544127
feature_419,0.0014952433235903436
feature_739,-0.001481382363958526
feature_206,-0.00147427839500616
feature_841,-0.001468076428182536
feature_415,-0.0014579783297232506
feature_282,0.001446299845932224
feature_43,-0.0014443509981418698
feature_486,0.0014438152265868497
feature_579,0.0014372729575384447
feature_50,0.0014307088248052232
feature_177,0.0014293729430575242
feature_690,-0.0014203336213831318
feature_483,0.0014181728564164168
feature_400,0.0014163662275601275
feature_96,0.001415256186350915
feature_530,0.0014053198059040077
feature_226,-0.0014045348753192986
feature_971,0.0014024908509066684
feature_443,0.001398737936925587
feature_310,-0.0013971588738289314
feature_171,0.0013867968650015444
feature_952,0.0013840138732624345
feature_339,-0.0013805014862610767
feature_593,-0.001375933792121
feature_134,-0.001373179192538739
feature_743,0.001372773359974861
feature_159,0.0013717544038855992
feature_827,-0.00135943384861942
feature_38,-0.0013586593887188613
feature_671,-0.0013580442927380815
feature_872,-0.001349013073409776
feature_453,-0.0013426994002670872
feature_131,-0.0013149923923505735
feature_889,-0.0013112025145860517
feature_448,-0.0013078523497105571
feature_402,-0.0012930082094628464
feature_132,-0.001286075714675442
feature_801,0.0012849303297849104
feature_435,-0.0012827204426974236
feature_567,-0.0012803414367784163
feature_569,0.0012695751255635906
feature_423,-0.0012596532535220596
feature_380,0.0012464387705061297
feature_666,0.0012278877650349622
feature_883,0.0012278152252612731
feature_978,0.001218851262515148
feature_100,-0.0012186453047228923
feature_440,0.0012156916689801036
feature_578,0.0012131919968272635
feature_386,0.0012103386869790986
feature_665,-0.0011951791587880142
feature_623,0.0011894811157917163
feature_459,0.0011862015406492947
feature_478,-0.0011833965382069904
feature_535,0.0011756095742440401
feature_188,0.0011753415253875279
feature_830,0.0011736304646103846
feature_255,-0.001166038086170442
feature_603,0.0011638839756964385
feature_109,0.0011621392396293235
feature_575,0.0011385948432523516
feature_431,0.0011382988203227997
feature_113,0.0011369611457832155
feature_127,0.0011359035409643672
feature_481,0.0011268200616811703
feature_235,-0.0011191679999088074
feature_916,0.001118271876862221
feature_371,-0.001115218264030289
feature_615,0.0011137445270081477
feature_128,-0.0010987340822091118
feature_734,0.0010865276117936282
feature_720,0.0010836119859403124
feature_1004,-0.0010826039048983996
feature_880,-0.001082272485532186
feature_405,-0.001078920156231462
feature_53,0.001075774175256266
feature_147,-0.001072914985766557
feature_661,-0.0010716796794322896
feature_122,-0.0010690014733922754
feature_467,0.0010538889691255927
feature_554,-0.0010536532169644576
feature_313,-0.0010524690707337122
feature_785,0.0010515836748155472
feature_882,-0.0010319846917277529
feature_309,-0.0010305201591266056
feature_107,-0.0010238779048910187
feature_762,-0.0010226179898446713
feature_227,-0.001016288763623788
feature_724,0.0010153296443410084
feature_418,0.0010021831653028114
feature_124,0.000999964499312016
feature_987,-0.000995301450532566
feature_866,-0.0009910781549826379
feature_582,0.0009876818065665304
feature_187,0.0009837649065907747
feature_404,-0.0009784891983858363
feature_922,-0.0009778601218875832
feature_835,0.0009759678033833942
feature_157,-0.0009758102578870328
feature_632,-0.000973706833758035
feature_279,0.000970543536426206
feature_951,-0.0009640866806502772
feature_372,0.0009564633022652253
feature_382,-0.0009555770868068267
AROM,-0.0009501190111123221
feature_174,0.0009466960369194331
feature_338,0.0009466244775837969
feature_755,-0.0009401237774169979
feature_659,-0.000939107964623627
feature_516,0.0009357386901939527
feature_376,-0.0009354702391403227
feature_560,-0.0009313312630352209
feature_885,0.0009277481096819481
feature_445,0.0009269028841775815
feature_687,-0.0009240818902220274
feature_533,0.0009209194255255189
feature_462,-0.0009171060399479168
feature_432,0.0009138652567633739
feature_784,0.000911345375844489
feature_613,0.0009111199864250587
feature_619,0.0009088382927885738
feature_970,0.000900863837898437
feature_306,0.0008948792132039916
feature_488,0.0008926891997998737
feature_449,-0.0008921342851302123
feature_72,0.0008856618646015023
feature_873,0.0008842981739763141
feature_662,0.0008830280626983975
feature_790,0.0008813371522093782
feature_105,0.0008761699994862341
feature_544,-0.0008749963299234942
feature_202,0.0008731883116806002
feature_110,-0.0008708019573057188
feature_773,0.0008549010818539199
feature_836,-0.000848980671600829
feature_438,0.0008482969345594022
feature_344,0.0008482442718050697
feature_946,0.0008476554774821034
feature_859,-0.0008365195595067722
feature_792,0.0008359922482047571
feature_1007,0.0008332125770922252
feature_491,-0.0008316319741465348
feature_298,0.0008307941832376743
feature_634,0.0008287366202276457
feature_243,0.0008247580675847978
feature_381,-0.0008193704470484027
feature_847,-0.000817716790622469
feature_879,-0.0008174339873728137
SS3_E,0.0008157529751127532
feature_446,0.0008010416076236284
feature_979,0.0008005169430502923
feature_890,-0.000797721139607439
feature_563,-0.0007965057895742018
feature_416,-0.000794535793625065
feature_797,0.0007927430276521803
feature_332,-0.0007923806652355226
feature_463,-0.0007918753439342174
feature_822,0.0007851991245354225
feature_850,0.0007826582123048053
feature_897,-0.0007695580649297525
feature_945,0.0007460169644619272
feature_727,0.0007432470590642559
feature_696,0.0007426248427386034
feature_499,0.0007414428750635298
feature_347,0.0007407874605065876
feature_818,-0.0007382678230272869
feature_664,0.0007346208978855825
feature_267,-0.0007345661039182626
feature_707,-0.0007320964986731157
feature_151,0.0007284096659909437
feature_938,0.0007250543633630962
feature_191,0.000724918416259097
feature_230,0.0007224097536296539
feature_494,0.0007212296557061917
feature_701,-0.0007130911148140987
feature_697,-0.0007094101040284546
feature_800,0.0007077611583266432
feature_176,-0.0007051851985380983
feature_756,0.000701205987069484
feature_965,-0.00069801791880725
feature_153,0.0006964074049213808
feature_712,0.0006919880598061942
feature_1017,-0.0006893412045174896
feature_487,0.0006855657142790085
feature_258,0.0006846355594797708
feature_356,0.0006824779629938536
feature_181,0.0006777068342766269
feature_293,-0.0006750629729612653
feature_909,0.0006734853171820617
feature_600,-0.0006616143366496257
feature_719,0.000660866448171345
feature_851,-0.0006607354399436901
feature_934,0.0006597145188925191
feature_744,-0.0006565960140132384
feature_252,-0.0006508905193700961
feature_251,0.0006452138643086146
feature_688,0.0006443826533236679
feature_814,0.0006436569713047192
feature_612,-0.0006405934851091107
feature_45,-0.0006402705233123554
feature_949,0.0006391626671024577
feature_910,0.0006382479809407364
feature_884,0.0006380859847281982
feature_193,-0.0006365601542338577
feature_336,0.0006316301566241918
feature_573,-0.0006303398326734259
feature_328,0.0006292722603969905
I,0.0006253791667590279
feature_758,-0.0006199472370910476
feature_123,-0.0006161238685975179
feature_529,0.0006158746063283547
feature_469,-0.0006132585304030461
K,-0.0006131859547937339
feature_594,0.0006123562347251383
feature_461,0.0006057235031198727
feature_837,0.0006020048660937339
feature_365,0.0005973748941877806
SS8_S,-0.0005919701839684269
feature_84,0.000588894174093691
feature_426,-0.0005878311871218868
feature_465,-0.0005873295414499296
feature_548,0.0005863691179959624
feature_86,0.0005814899424844813
feature_817,0.0005803233141044761
feature_331,0.0005680793403201662
feature_551,-0.0005639394769189991
feature_858,-0.0005616678092449593
feature_265,-0.0005560850009083901
feature_57,-0.0005523584815482917
feature_810,0.000548759574561598
feature_136,-0.0005423737408098733
feature_917,0.0005420029356592969
feature_517,0.0005344948712428486
feature_62,0.0005306911800847412
feature_387,-0.0005299031406233265
feature_303,-0.0005287676339427756
feature_931,0.0005264580244575591
feature_281,0.0005214815007532124
feature_684,-0.0005188794875806073
feature_990,-0.0005188627054997393
feature_808,-0.0005141419334087285
feature_532,0.00051388805618283
feature_401,-0.0005121744215207414
feature_753,0.0005100803234948814
feature_429,0.0005078462600151435
feature_557,-0.0005078320096372903
feature_929,0.000505442390209784
feature_670,-0.0005042238084417478
feature_775,0.0005039723191427476
feature_212,0.0005007405429453614
feature_984,-0.000500467561928174
feature_504,0.0004987094510267219
SS8_-,-0.0004915597486329022
feature_135,-0.0004908668388982501
feature_735,0.0004896891686065873
feature_406,0.0004889737544119643
E,0.0004884522860154155
feature_543,-0.0004852003392829031
feature_912,-0.00048365366191710014
feature_725,0.00048318988218923575
feature_437,-0.00048038629582358873
feature_639,0.00047596443665448357
feature_679,0.00047415633042225324
feature_672,0.0004709165346948888
feature_562,-0.00046894897861754004
feature_803,0.0004682219639293274
feature_540,0.00046805512377242253
feature_138,0.00046560165525947537
feature_308,0.0004651559132499778
P,-0.0004632835077357257
feature_942,-0.00046090397203862237
feature_85,-0.00046000370371620733
feature_51,0.00045472034372966006
feature_220,0.0004533396379127516
feature_102,0.0004516687809701641
feature_324,-0.0004512481494798325
feature_302,-0.0004506040126325599
feature_571,-0.00044980087839906045
feature_911,-0.0004477732481338758
feature_919,0.00044348575070947736
feature_616,0.0004413854709664194
feature_214,0.0004404580109285356
feature_223,-0.0004395361174239226
feature_622,0.000438242912339468
feature_143,0.00043618464419540074
feature_871,-0.000435356147192452
feature_77,0.000432545025880483
feature_754,-0.000432542938656417
feature_185,-0.0004315740236449696
feature_155,-0.0004315671184900169
feature_351,0.00043044424701598003
feature_97,0.00042948627039581606
feature_752,-0.0004288339137139166
feature_669,0.0004286570862539618
feature_570,0.000428165793013599
feature_263,0.00042541347085974017
feature_716,-0.00042278276069015964
feature_550,-0.0004208591441103297
feature_601,-0.0004204245131867448
feature_378,-0.0004191045933410604
feature_730,0.00041784453646163434
feature_598,-0.00041635997085774705
feature_799,0.00041534474834917034
feature_981,-0.0004113854905585334
feature_266,-0.00040881935598268413
feature_197,0.0004075196983372175
feature_865,-0.0003988726941993101
feature_1012,-0.00039775319286195556
feature_723,0.0003974729579093735
feature_617,-0.0003969737245341011
feature_862,0.00039606324018960344
feature_498,0.00039469064963498275
feature_395,-0.000394368197863012
feature_652,0.000386837379417
feature_528,-0.00038593492031930074
feature_361,-0.00038365922656850767
feature_1000,-0.0003829841332086487
feature_933,0.0003827248350561813
feature_379,0.0003808286494696501
feature_653,-0.00038072206838732185
feature_229,-0.00037936110934174046
feature_470,0.0003774850776427811
feature_299,0.0003762623501511661
feature_994,-0.0003760476883418476
feature_863,-0.00037586785034324655
feature_656,-0.000375598206809635
feature_561,-0.0003752223653733639
feature_397,0.0003752031169166876
SS8_I,0.0003740026924299535
feature_704,0.0003711650538940691
feature_709,-0.0003658074582944611
feature_82,-0.00036460368244173384
feature_228,-0.00036315011688858813
feature_940,-0.0003625960697473335
feature_960,-0.00036177563181937703
feature_904,0.00035783789775678965
feature_902,0.0003577626543544603
feature_169,0.00035102299194416476
feature_848,-0.00034703641886523753
feature_564,0.0003443471443192703
feature_856,0.0003414661999920722
feature_417,0.00033996972262390274
feature_83,-0.0003379831291699725
feature_253,-0.00033769563241880433
feature_618,0.00033749595378594567
feature_786,-0.00033733203596429353
feature_821,-0.0003359111557828613
feature_875,0.00033429736459557243
feature_625,-0.00033125385509354984
feature_763,0.00032991854471883905
feature_829,0.0003296354368713116
feature_374,0.0003290301076070397
feature_660,0.0003281808885973102
feature_791,0.0003276209731077915
N,-0.0003271115100142507
feature_944,-0.00032696345692430687
feature_583,-0.0003222034992298891
feature_737,-0.00031872053330996594
feature_286,0.0003182493161800669
feature_200,-0.00031618960508034496
feature_363,0.0003122719617901416
feature_186,0.00031223147731557416
feature_580,-0.0003119185311728723
feature_976,-0.0003101498123495172
feature_346,0.00030828849071077284
feature_545,-0.00030685083091176746
feature_592,-0.00030619777052871106
feature_474,-0.0003056168248734904
feature_163,0.0003033420232928598
feature_117,-0.0003014858328331105
feature_765,0.0003004418163632506
feature_864,-0.00029965822797510967
feature_245,-0.0002960109761806644
feature_167,-0.0002954194601618842
feature_750,0.0002948366109135612
feature_956,-0.00028846166358394924
feature_541,-0.0002873433871071066
feature_757,0.0002862629752797497
feature_957,0.0002858374050893798
feature_568,-0.0002838226661856032
feature_630,0.00028334927114674797
feature_369,0.00028078055352636516
feature_587,0.00027758933010508586
feature_555,0.00027625641798431085
feature_257,-0.00027611171767652444
feature_366,0.0002727308701010845
SS8_B,0.000272616849156087
feature_54,-0.0002722819471232147
feature_495,0.00027175954578462024
feature_599,-0.0002715694492633926
feature_175,-0.00026949744350042865
feature_146,-0.00026894853711828233
feature_507,-0.0002687058508424446
feature_796,0.0002667021521863109
feature_321,-0.0002662215140223052
feature_497,0.0002658686878201336
feature_807,0.0002658231706727565
feature_843,-0.0002653394085550315
feature_636,0.00026510488771816325
feature_335,-0.0002640068569412617
feature_842,-0.00026395814614846666
feature_121,-0.0002635471539509881
feature_205,0.00026343546663336684
feature_162,0.00026180184424351297
feature_746,0.00026034290258965
feature_238,-0.00025900064392795274
feature_779,-0.0002580792739119976
feature_503,-0.00025580823921632454
feature_936,-0.00025507089834246355
feature_217,-0.00025349617971031653
feature_1023,-0.0002504584783147703
feature_935,0.00024887488543041383
feature_129,-0.0002487772824938274
feature_845,0.0002467353280362338
feature_602,-0.0002464206074736416
feature_722,0.0002463442472080219
feature_64,-0.0002438201942534279
feature_682,0.00024327361403572644
feature_500,0.00024266751188692799
feature_394,-0.00024250916526299076
feature_195,-0.00023682514065918596
feature_663,0.00023635299566243656
feature_207,-0.00023622901406662386
feature_1011,0.00023611504922270107
feature_678,0.00023598594949120736
feature_211,0.00023586235486306974
feature_546,0.00023578292455519095
feature_673,0.00023255668521841416
feature_518,0.00023065528504602337
feature_812,0.00022962182070502898
feature_249,0.00022917546474344121
feature_329,-0.00022692813528209913
feature_590,-0.000226080259361176
feature_333,-0.00022494175746341126
feature_655,-0.0002246069239648846
feature_870,-0.0002221251335598682
feature_165,0.00022193531267983933
feature_823,0.0002214122403164738
feature_654,-0.00022010443322342672
feature_718,-0.0002191043931547581
feature_99,0.0002190362785159993
feature_511,0.00021610506816662904
feature_477,-0.00021512285864077086
feature_513,-0.00021485450082042924
feature_947,-0.0002141903714503489
feature_383,0.00021360419754849454
feature_190,0.00021176646804046433
feature_391,0.00021050439417474046
feature_991,0.00020975848940637783
feature_384,-0.00020743364382863703
feature_728,0.00020727648584130108
feature_59,-0.00020333603870591432
feature_61,0.00020281597383459368
feature_359,-0.00020152788938438147
feature_607,0.0002006871758992234
feature_434,0.00020057792177660778
feature_144,0.00019910337354717803
feature_314,-0.0001984086232129248
feature_853,0.00019671148686633647
feature_789,-0.00019249430590961183
feature_60,0.00018997191329927918
feature_46,-0.0001893607226654059
feature_458,0.00018741268481084995
Q,-0.0001868966360791198
feature_874,0.0001846622737110899
feature_325,-0.0001830001507869
feature_886,0.00018045331860785447
feature_1016,-0.00018012798249589213
feature_526,-0.00017757938106235282
feature_476,0.0001759600685542291
T,-0.00017474611496234025
feature_508,0.00017453666574744
feature_475,-0.00017350527013292952
feature_638,0.00017330735174061852
feature_360,0.00017299803746656989
feature_341,-0.00017242363564892317
feature_218,-0.00017240366261212406
feature_700,0.00016902902244203777
feature_89,0.0001685233244295417
feature_213,0.00016804019443595561
feature_824,0.0001674299444836379
feature_1015,-0.00016640350007360977
feature_777,-0.00016561860721658487
feature_631,-0.00016561412090404615
feature_901,-0.00016379015274752115
feature_320,-0.0001636812185714801
feature_668,-0.00016201026949462716
feature_90,-0.00016135708462836448
feature_1003,-0.0001609536701774465
feature_270,-0.00016013254656901585
feature_130,0.0001596368026022426
feature_708,0.0001583997400301744
feature_385,-0.00015720166787327054
feature_40,-0.00015653046065872822
feature_451,-0.00015228833261297543
feature_78,-0.00015181921550423209
feature_633,-0.0001506432176232425
feature_158,0.00014965161118398127
feature_194,-0.00014788828403047497
feature_482,0.00014373552658367256
feature_635,0.00014299128078153097
feature_441,0.00014045799278702986
feature_914,0.00013974495815928788
feature_407,-0.00013920371944844983
feature_519,0.00013789790414436994
feature_233,0.00013646444300396344
feature_761,-0.00013575462104337967
feature_156,-0.00013569275946759236
feature_816,0.00013564574482660831
GRAVY,0.00013426582310785792
feature_39,0.00013363848691977002
feature_283,0.00013238800145468194
feature_254,0.00013191080528545334
feature_183,0.00013182471374072402
SS3_H,0.00013124516204265788
feature_88,-0.00013111424402920498
feature_430,0.0001309592103848988
feature_585,-0.00012901388365543705
feature_375,-0.000128920740989607
feature_972,0.00012867821816980196
feature_108,0.00012840624614915956
feature_408,0.00012795573308866786
feature_676,0.00012730659461144997
feature_444,-0.00012614727339013576
feature_515,-0.0001248300774819037
feature_542,-0.0001237949389589908
feature_1001,0.00012247103970257524
feature_930,0.00012192503347870066
feature_591,-0.00012189280385929441
feature_173,0.0001214534693446631
feature_537,-0.00012141710230122113
feature_686,-0.00012086212049782584
feature_968,-0.00012017446566884252
feature_657,0.00012009432678694724
feature_861,-0.00011791222562449388
feature_464,0.00011751018305995531
feature_964,0.00011736288179280564
feature_221,-0.00011592959649813456
feature_980,0.00011446549592926678
feature_927,0.00011400048672076492
feature_1021,-0.00011349764770548368
feature_480,0.0001129821711354303
feature_731,-0.00011167921018799534
feature_645,0.00011160013022290101
feature_740,0.00011035085018150774
feature_962,0.00011018756539449859
feature_67,-0.00010950266792265724
feature_745,0.00010921846065054661
feature_624,0.0001082950257012189
feature_995,-0.00010807595944148582
feature_330,0.00010574933468867052
feature_305,0.00010485442819498226
feature_413,0.00010373465915932147
feature_450,0.00010274165991964847
feature_1002,-0.00010217953241130071
feature_993,0.00010163826046089846
feature_831,9.917217099833914e-05
